hour,day,temp,PV_kW
5394,225, 24.50 ,0.04283
5395,225, 24.20 ,0.0009
5396,225, 24.00 ,0
5397,225, 23.60 ,0
5398,225, 23.80 ,0
5399,225, 24.00 ,0
5400,225, 23.20 ,0
5401,226, 23.00 ,0
5402,226, 23.00 ,0
5403,226, 23.00 ,0
5404,226, 23.00 ,0
5405,226, 23.00 ,0
5406,226, 23.00 ,0
5407,226, 23.00 ,0.03918
5408,226, 24.00 ,0.15911
5409,226, 24.50 ,0.32411
5410,226, 26.00 ,0.43505
5411,226, 26.50 ,0.30896
5412,226, 27.00 ,0.27917
5413,226, 27.00 ,0.52504
5414,226, 27.00 ,0.39446
5415,226, 27.00 ,0.32067
5416,226, 26.30 ,0.2781
5417,226, 25.70 ,0.19768
5418,226, 25.00 ,0.05411
5419,226, 24.30 ,0.0009
5420,226, 24.20 ,0
5421,226, 24.10 ,0
5422,226, 24.00 ,0
5423,226, 23.90 ,0
5424,226, 23.80 ,0
5425,227, 23.80 ,0
5426,227, 23.70 ,0
5427,227, 23.60 ,0
5428,227, 23.50 ,0
5429,227, 23.40 ,0
5430,227, 23.30 ,0
5431,227, 23.60 ,0.04753
5432,227, 24.00 ,0.15914
5433,227, 25.00 ,0.1851
5434,227, 26.30 ,0.4363
5435,227, 27.70 ,0.39099
5436,227, 29.00 ,0.70277
5437,227, 28.10 ,0.71271
5438,227, 27.30 ,0.37452
5439,227, 26.40 ,0.47073
5440,227, 25.70 ,0.25789
5441,227, 25.10 ,0.12876
5442,227, 24.40 ,0.07542
5443,227, 24.00 ,0.0009
5444,227, 23.70 ,0
5445,227, 23.30 ,0
5446,227, 23.20 ,0
5447,227, 23.10 ,0
5448,227, 23.00 ,0
5449,228, 23.00 ,0
5450,228, 22.90 ,0
5451,228, 22.90 ,0
5452,228, 22.90 ,0
5453,228, 22.80 ,0
5454,228, 22.80 ,0
5455,228, 23.50 ,0.06073
5456,228, 24.20 ,0.11883
5457,228, 24.90 ,0.21617
5458,228, 25.40 ,0.23746
5459,228, 25.90 ,0.50955
5460,228, 26.40 ,0.43635
5461,228, 26.30 ,0.2621
5462,228, 26.10 ,0.38069
5463,228, 26.00 ,0.31439
5464,228, 25.30 ,0.34665
5465,228, 24.70 ,0.12478
5466,228, 24.00 ,0.06112
5467,228, 23.30 ,0.00091
5468,228, 23.30 ,0
5469,228, 23.20 ,0
5470,228, 23.20 ,0
5471,228, 23.10 ,0
5472,228, 23.10 ,0
5473,229, 23.00 ,0
5474,229, 23.00 ,0
5475,229, 22.90 ,0
5476,229, 22.90 ,0
5477,229, 22.80 ,0
5478,229, 22.80 ,0
5479,229, 22.90 ,0.03608
5480,229, 23.10 ,0.095
5481,229, 23.20 ,0.14438
5482,229, 23.50 ,0.41473
5483,229, 23.90 ,0.45405
5484,229, 24.20 ,0.20072
5485,229, 24.30 ,0.64073
5486,229, 24.40 ,0.28646
5487,229, 24.50 ,0.41868
5488,229, 24.30 ,0.31316
5489,229, 24.20 ,0.13895
5490,229, 24.00 ,0.07509
5491,229, 23.80 ,0.00091
5492,229, 23.70 ,0
5493,229, 23.50 ,0
5494,229, 23.30 ,0
5495,229, 23.20 ,0
5496,229, 23.00 ,0
5497,230, 23.00 ,0
5498,230, 23.00 ,0
5499,230, 23.00 ,0
5500,230, 23.00 ,0
5501,230, 23.00 ,0
5502,230, 23.00 ,0
5503,230, 23.00 ,0.05301
5504,230, 23.50 ,0.08259
5505,230, 24.00 ,0.3585
5506,230, 24.30 ,0.28551
5507,230, 24.50 ,0.39148
5508,230, 24.80 ,0.36338
5509,230, 24.60 ,0.5283
5510,230, 24.50 ,0.5251
5511,230, 24.30 ,0.35661
5512,230, 24.20 ,0.22302
5513,230, 24.00 ,0.13174
5514,230, 23.90 ,0.08297
5515,230, 23.50 ,0.00091
5516,230, 23.10 ,0
5517,230, 22.70 ,0
5518,230, 23.00 ,0
5519,230, 23.00 ,0
5520,230, 23.00 ,0
5521,231, 23.00 ,0
5522,231, 23.00 ,0
5523,231, 23.00 ,0
5524,231, 23.00 ,0
5525,231, 23.00 ,0
5526,231, 23.00 ,0
5527,231, 22.70 ,0.03959
5528,231, 22.30 ,0.18722
5529,231, 22.00 ,0.33167
5530,231, 24.50 ,0.52037
5531,231, 27.00 ,0.48415
5532,231, 26.00 ,0.48981
5533,231, 26.00 ,0.47302
5534,231, 26.00 ,0.60725
5535,231, 26.00 ,0.31709
5536,231, 25.00 ,0.33284
5537,231, 25.00 ,0.10246
5538,231, 24.50 ,0.04933
5539,231, 24.20 ,0.0009
5540,231, 24.00 ,0
5541,231, 24.00 ,0
5542,231, 24.00 ,0
5543,231, 24.00 ,0
5544,231, 23.90 ,0
5545,232, 23.90 ,0
5546,232, 23.80 ,0
5547,232, 23.80 ,0
5548,232, 23.50 ,0
5549,232, 23.30 ,0
5550,232, 23.00 ,0
5551,232, 23.90 ,0.03396
5552,232, 24.90 ,0.16947
5553,232, 25.80 ,0.20518
5554,232, 26.90 ,0.36034
5555,232, 28.00 ,0.47612
5556,232, 28.10 ,0.56228
5557,232, 28.00 ,0.412
5558,232, 28.00 ,0.44168
5559,232, 27.40 ,0.41483
5560,232, 26.90 ,0.40414
5561,232, 26.30 ,0.19452
5562,232, 25.70 ,0.04996
5563,232, 25.10 ,0.0009
5564,232, 24.60 ,0
5565,232, 24.00 ,0
5566,232, 24.00 ,0
5567,232, 24.00 ,0
5568,232, 24.00 ,0
5569,233, 24.00 ,0
5570,233, 24.00 ,0
5571,233, 24.00 ,0
5572,233, 23.50 ,0
5573,233, 22.90 ,0
5574,233, 22.40 ,0
5575,233, 23.70 ,0.0455
5576,233, 25.00 ,0.162
5577,233, 26.00 ,0.35446
5578,233, 28.00 ,0.44322
5579,233, 29.10 ,0.63192
5580,233, 30.20 ,0.561
5581,233, 31.00 ,0.72794
5582,233, 29.00 ,0.70453
5583,233, 28.40 ,0.58959
5584,233, 26.90 ,0.39898
5585,233, 25.50 ,0.20117
5586,233, 24.00 ,0.04193
5587,233, 24.10 ,0.0009
5588,233, 24.10 ,0
5589,233, 24.20 ,0
5590,233, 24.20 ,0
5591,233, 24.20 ,0
5592,233, 24.20 ,0
5593,234, 24.50 ,0
5594,234, 24.70 ,0
5595,234, 25.00 ,0
5596,234, 25.30 ,0
5597,234, 25.50 ,0
5598,234, 25.80 ,0
5599,234, 26.10 ,0.04388
5600,234, 26.30 ,0.13816
5601,234, 26.60 ,0.26885
5602,234, 28.00 ,0.45572
5603,234, 28.70 ,0.49082
5604,234, 29.50 ,0.71489
5605,234, 29.30 ,0.69274
5606,234, 29.20 ,0.73255
5607,234, 29.00 ,0.60347
5608,234, 28.00 ,0.39809
5609,234, 27.00 ,0.22626
5610,234, 26.00 ,0.04948
5611,234, 25.70 ,0.0009
5612,234, 25.50 ,0
5613,234, 25.20 ,0
5614,234, 25.00 ,0
5615,234, 24.70 ,0
5616,234, 24.50 ,0
5617,235, 24.30 ,0
5618,235, 24.20 ,0
5619,235, 24.00 ,0
5620,235, 24.30 ,0
5621,235, 24.60 ,0
5622,235, 24.90 ,0
5623,235, 25.60 ,0.05807
5624,235, 26.30 ,0.15795
5625,235, 27.00 ,0.25406
5626,235, 27.70 ,0.4959
5627,235, 28.30 ,0.4786
5628,235, 29.00 ,0.62241
5629,235, 28.60 ,0.75886
5630,235, 28.20 ,0.46112
5631,235, 27.80 ,0.55393
5632,235, 27.10 ,0.28415
5633,235, 26.50 ,0.19685
5634,235, 25.80 ,0.06505
5635,235, 25.40 ,0.0009
5636,235, 25.00 ,0
5637,235, 25.00 ,0
5638,235, 25.00 ,0
5639,235, 25.00 ,0
5640,235, 24.50 ,0
5641,236, 24.30 ,0
5642,236, 24.20 ,0
5643,236, 24.00 ,0
5644,236, 24.00 ,0
5645,236, 24.00 ,0
5646,236, 24.00 ,0
5647,236, 24.00 ,0.04416
5648,236, 25.50 ,0.14093
5649,236, 27.00 ,0.23326
5650,236, 28.00 ,0.50084
5651,236, 29.00 ,0.49218
5652,236, 29.00 ,0.4477
5653,236, 28.50 ,0.56982
5654,236, 28.00 ,0.61927
5655,236, 27.50 ,0.41395
5656,236, 27.00 ,0.31807
5657,236, 26.50 ,0.20706
5658,236, 26.00 ,0.05768
5659,236, 25.50 ,0
5660,236, 25.00 ,0
5661,236, 24.90 ,0
5662,236, 24.90 ,0
5663,236, 24.80 ,0
5664,236, 24.80 ,0
5665,237, 24.60 ,0
5666,237, 24.40 ,0
5667,237, 24.20 ,0
5668,237, 24.00 ,0
5669,237, 23.80 ,0
5670,237, 23.60 ,0
5671,237, 23.80 ,0.03608
5672,237, 24.00 ,0.08887
5673,237, 25.50 ,0.26043
5674,237, 27.00 ,0.3722
5675,237, 27.20 ,0.36371
5676,237, 27.50 ,0.51115
5677,237, 27.00 ,0.46402
5678,237, 26.50 ,0.50056
5679,237, 26.00 ,0.57814
5680,237, 27.00 ,0.28509
5681,237, 26.10 ,0.20462
5682,237, 25.20 ,0.05375
5683,237, 25.00 ,0
5684,237, 24.70 ,0
5685,237, 24.50 ,0
5686,237, 24.30 ,0
5687,237, 24.00 ,0
5688,237, 23.80 ,0
5689,238, 23.70 ,0
5690,238, 23.60 ,0
5691,238, 23.50 ,0
5692,238, 23.30 ,0
5693,238, 23.20 ,0
5694,238, 23.00 ,0
5695,238, 23.70 ,0.03719
5696,238, 24.30 ,0.08424
5697,238, 25.00 ,0.29246
5698,238, 25.80 ,0.24376
5699,238, 26.70 ,0.46905
5700,238, 27.50 ,0.54049
5701,238, 27.20 ,0.528
5702,238, 27.00 ,0.60195
5703,238, 26.70 ,0.34162
5704,238, 26.50 ,0.23584
5705,238, 26.20 ,0.15703
5706,238, 26.00 ,0.04297
5707,238, 25.30 ,0
5708,238, 24.70 ,0
5709,238, 24.00 ,0
5710,238, 23.70 ,0
5711,238, 23.30 ,0
5712,238, 23.00 ,0
5713,239, 23.00 ,0
5714,239, 23.00 ,0
5715,239, 23.00 ,0
5716,239, 22.80 ,0
5717,239, 22.70 ,0
5718,239, 22.50 ,0
5719,239, 23.20 ,0.04218
5720,239, 24.00 ,0.14963
5721,239, 25.60 ,0.28168
5722,239, 26.70 ,0.32006
5723,239, 27.70 ,0.46945
5724,239, 28.80 ,0.59849
5725,239, 29.40 ,0.54439
5726,239, 30.00 ,0.60427
5727,239, 29.20 ,0.57318
5728,239, 28.10 ,0.36079
5729,239, 27.00 ,0.22426
5730,239, 25.50 ,0.05432
5731,239, 25.00 ,0
5732,239, 24.00 ,0
5733,239, 24.00 ,0
5734,239, 24.00 ,0
5735,239, 24.00 ,0
5736,239, 23.50 ,0
5737,240, 23.50 ,0
5738,240, 23.50 ,0
5739,240, 23.50 ,0
5740,240, 23.50 ,0
5741,240, 23.50 ,0
5742,240, 23.50 ,0
5743,240, 24.20 ,0.03478
5744,240, 25.00 ,0.13931
5745,240, 26.00 ,0.27905
5746,240, 26.50 ,0.24089
5747,240, 26.90 ,0.20054
5748,240, 27.40 ,0.58512
5749,240, 27.80 ,0.54501
5750,240, 28.30 ,0.59935
5751,240, 28.70 ,0.43907
5752,240, 28.10 ,0.28244
5753,240, 27.60 ,0.17461
5754,240, 27.00 ,0.03785
5755,240, 26.50 ,0
5756,240, 25.90 ,0
5757,240, 25.40 ,0
5758,240, 24.80 ,0
5759,240, 24.30 ,0
5760,240, 23.70 ,0
5761,241, 23.60 ,0
5762,241, 23.50 ,0
5763,241, 23.30 ,0
5764,241, 23.20 ,0
5765,241, 23.10 ,0
5766,241, 23.00 ,0
5767,241, 23.80 ,0.03402
5768,241, 24.60 ,0.19493
5769,241, 25.40 ,0.23172
5770,241, 25.00 ,0.41069
5771,241, 26.50 ,0.48727
5772,241, 28.00 ,0.64074
5773,241, 28.00 ,0.60961
5774,241, 28.00 ,0.72662
5775,241, 28.00 ,0.53337
5776,241, 26.00 ,0.30285
5777,241, 25.70 ,0.17234
5778,241, 25.40 ,0.03906
5779,241, 25.30 ,0
5780,241, 25.10 ,0
5781,241, 25.00 ,0
5782,241, 24.80 ,0
5783,241, 24.70 ,0
5784,241, 24.50 ,0
5785,242, 24.30 ,0
5786,242, 24.20 ,0
5787,242, 24.00 ,0
5788,242, 23.80 ,0
5789,242, 23.70 ,0
5790,242, 23.50 ,0
5791,242, 24.30 ,0.0571
5792,242, 25.20 ,0.13338
5793,242, 26.00 ,0.22001
5794,242, 26.80 ,0.4396
5795,242, 27.70 ,0.35134
5796,242, 28.50 ,0.70956
5797,242, 28.50 ,0.50619
5798,242, 28.50 ,0.46647
5799,242, 28.50 ,0.293
5800,242, 27.40 ,0.2516
5801,242, 26.40 ,0.137
5802,242, 25.30 ,0.04847
5803,242, 24.20 ,0
5804,242, 24.10 ,0
5805,242, 23.90 ,0
5806,242, 23.80 ,0
5807,242, 23.70 ,0
5808,242, 23.60 ,0
5809,243, 23.40 ,0
5810,243, 23.30 ,0
5811,243, 23.20 ,0
5812,243, 23.10 ,0
5813,243, 22.90 ,0
5814,243, 22.80 ,0
5815,243, 24.00 ,0.05365
5816,243, 25.20 ,0.20358
5817,243, 26.40 ,0.26294
5818,243, 27.60 ,0.42373
5819,243, 28.80 ,0.67131
5820,243, 30.00 ,0.71143
5821,243, 29.70 ,0.76968
5822,243, 29.30 ,0.70924
5823,243, 29.00 ,0.60881
5824,243, 28.00 ,0.36299
5825,243, 27.00 ,0.15771
5826,243, 25.50 ,0.03541
5827,243, 25.20 ,0
5828,243, 25.00 ,0
5829,243, 24.80 ,0
5830,243, 24.70 ,0
5831,243, 24.50 ,0
5832,243, 24.40 ,0
5833,244, 24.20 ,0
5834,244, 24.10 ,0
5835,244, 23.90 ,0
5836,244, 23.80 ,0
5837,244, 23.80 ,0
5838,244, 23.80 ,0
5839,244, 24.10 ,0.03781
5840,244, 24.50 ,0.09023
5841,244, 24.80 ,0.24648
5842,244, 24.10 ,0.29108
5843,244, 23.50 ,0.2685
5844,244, 22.80 ,0.34642
5845,244, 23.50 ,0.32234
5846,244, 24.10 ,0.57828
5847,244, 24.80 ,0.40214
5848,244, 24.50 ,0.22652
5849,244, 24.10 ,0.12193
5850,244, 23.80 ,0.04386
5851,244, 23.80 ,0
5852,244, 23.80 ,0
5853,244, 23.80 ,0
5854,244, 23.10 ,0
5855,244, 22.50 ,0
5856,244, 21.80 ,0
5857,245, 22.60 ,0
5858,245, 23.40 ,0
5859,245, 24.10 ,0
5860,245, 24.90 ,0
5861,245, 25.10 ,0
5862,245, 25.30 ,0
5863,245, 25.60 ,0.0394
5864,245, 25.80 ,0.1509
5865,245, 26.00 ,0.33576
5866,245, 27.50 ,0.49925
5867,245, 29.00 ,0.51007
5868,245, 28.40 ,0.48611
5869,245, 27.70 ,0.52445
5870,245, 27.10 ,0.36779
5871,245, 26.40 ,0.49278
5872,245, 25.80 ,0.23755
5873,245, 25.10 ,0.1568
5874,245, 24.50 ,0.03996
5875,245, 24.20 ,0
5876,245, 24.00 ,0
5877,245, 24.00 ,0
5878,245, 23.80 ,0
5879,245, 23.60 ,0
5880,245, 23.30 ,0
5881,246, 23.10 ,0
5882,246, 23.20 ,0
5883,246, 23.40 ,0
5884,246, 23.50 ,0
5885,246, 23.10 ,0
5886,246, 22.80 ,0
5887,246, 24.00 ,0.04647
5888,246, 25.10 ,0.11949
5889,246, 26.30 ,0.24624
5890,246, 27.50 ,0.36967
5891,246, 28.60 ,0.51332
5892,246, 29.80 ,0.52452
5893,246, 29.50 ,0.50077
5894,246, 29.10 ,0.61301
5895,246, 28.80 ,0.44845
5896,246, 27.50 ,0.28916
5897,246, 26.10 ,0.1752
5898,246, 24.80 ,0.04605
5899,246, 23.50 ,0
5900,246, 23.40 ,0
5901,246, 23.40 ,0
5902,246, 23.30 ,0
5903,246, 23.20 ,0
5904,246, 23.20 ,0
5905,247, 23.10 ,0
5906,247, 23.10 ,0
5907,247, 23.00 ,0
5908,247, 22.90 ,0
5909,247, 22.90 ,0
5910,247, 22.80 ,0
5911,247, 23.50 ,0.02343
5912,247, 24.10 ,0.1251
5913,247, 24.80 ,0.1006
5914,247, 26.10 ,0.40734
5915,247, 27.50 ,0.59412
5916,247, 28.80 ,0.80501
5917,247, 28.20 ,0.76396
5918,247, 27.70 ,0.58349
5919,247, 27.10 ,0.43769
5920,247, 26.60 ,0.34505
5921,247, 26.00 ,0.18845
5922,247, 25.50 ,0.04289
5923,247, 24.90 ,0
5924,247, 24.40 ,0
5925,247, 23.80 ,0
5926,247, 23.80 ,0
5927,247, 23.80 ,0
5928,247, 23.80 ,0
5929,248, 23.80 ,0
5930,248, 23.80 ,0
5931,248, 23.80 ,0
5932,248, 24.40 ,0
5933,248, 24.90 ,0
5934,248, 25.50 ,0
5935,248, 26.00 ,0.04316
5936,248, 26.60 ,0.07633
5937,248, 27.10 ,0.3269
5938,248, 27.70 ,0.33837
5939,248, 28.20 ,0.38714
5940,248, 28.80 ,0.37689
5941,248, 28.10 ,0.39243
5942,248, 27.50 ,0.66316
5943,248, 26.80 ,0.48567
5944,248, 26.10 ,0.4404
5945,248, 25.50 ,0.18529
5946,248, 24.80 ,0.03736
5947,248, 24.50 ,0
5948,248, 24.10 ,0
5949,248, 23.80 ,0
5950,248, 23.60 ,0
5951,248, 23.40 ,0
5952,248, 23.20 ,0
5953,249, 23.00 ,0
5954,249, 23.00 ,0
5955,249, 23.00 ,0
5956,249, 23.00 ,0
5957,249, 23.00 ,0
5958,249, 23.00 ,0
5959,249, 23.70 ,0.04512
5960,249, 24.30 ,0.20569
5961,249, 25.00 ,0.40335
5962,249, 25.70 ,0.45708
5963,249, 26.30 ,0.37095
5964,249, 27.00 ,0.70898
5965,249, 26.50 ,0.40877
5966,249, 26.00 ,0.37584
5967,249, 25.50 ,0.35243
5968,249, 25.00 ,0.28045
5969,249, 24.50 ,0.24876
5970,249, 24.00 ,0.04098
5971,249, 23.70 ,0
5972,249, 23.30 ,0
5973,249, 23.00 ,0
5974,249, 23.00 ,0
5975,249, 23.00 ,0
5976,249, 23.00 ,0
5977,250, 23.00 ,0
5978,250, 23.00 ,0
5979,250, 23.00 ,0
5980,250, 23.00 ,0
5981,250, 23.00 ,0
5982,250, 23.00 ,0
5983,250, 24.00 ,0.05946
5984,250, 25.00 ,0.23617
5985,250, 26.00 ,0.33532
5986,250, 26.70 ,0.4193
5987,250, 27.30 ,0.6914
5988,250, 28.00 ,0.76957
5989,250, 27.30 ,0.74287
5990,250, 26.70 ,0.67539
5991,250, 26.00 ,0.50327
5992,250, 25.30 ,0.35446
5993,250, 24.70 ,0.15037
5994,250, 24.00 ,0.04406
5995,250, 24.00 ,0
5996,250, 24.00 ,0
5997,250, 24.00 ,0
5998,250, 23.70 ,0
5999,250, 23.30 ,0
6000,250, 23.00 ,0
6001,251, 23.20 ,0
6002,251, 23.40 ,0
6003,251, 23.60 ,0
6004,251, 23.80 ,0
6005,251, 23.80 ,0
6006,251, 23.80 ,0
6007,251, 24.50 ,0.05563
6008,251, 25.10 ,0.21188
6009,251, 25.80 ,0.40069
6010,251, 26.50 ,0.4371
6011,251, 27.10 ,0.62103
6012,251, 27.80 ,0.80146
6013,251, 27.80 ,0.774
6014,251, 27.80 ,0.73476
6015,251, 27.80 ,0.60554
6016,251, 26.80 ,0.43627
6017,251, 25.80 ,0.22529
6018,251, 24.80 ,0.04814
6019,251, 24.60 ,0
6020,251, 24.50 ,0
6021,251, 24.30 ,0
6022,251, 24.10 ,0
6023,251, 24.00 ,0
6024,251, 23.80 ,0
6025,252, 23.50 ,0
6026,252, 23.10 ,0
6027,252, 22.80 ,0
6028,252, 22.80 ,0
6029,252, 22.80 ,0
6030,252, 22.80 ,0
6031,252, 24.10 ,0.06566
6032,252, 25.50 ,0.165
6033,252, 26.80 ,0.41066
6034,252, 27.10 ,0.4836
6035,252, 27.50 ,0.55293
6036,252, 27.80 ,0.56964
6037,252, 27.50 ,0.59486
6038,252, 27.10 ,0.69607
6039,252, 26.80 ,0.63661
6040,252, 26.10 ,0.40285
6041,252, 25.50 ,0.22599
6042,252, 24.80 ,0.04688
6043,252, 24.50 ,0
6044,252, 24.10 ,0
6045,252, 23.80 ,0
6046,252, 23.70 ,0
6047,252, 23.60 ,0
6048,252, 23.50 ,0
6049,253, 23.50 ,0
6050,253, 23.40 ,0
6051,253, 23.30 ,0
6052,253, 23.20 ,0
6053,253, 23.10 ,0
6054,253, 23.00 ,0
6055,253, 24.00 ,0.03883
6056,253, 25.00 ,0.10965
6057,253, 26.00 ,0.17582
6058,253, 27.00 ,0.36109
6059,253, 28.00 ,0.5007
6060,253, 29.00 ,0.56357
6061,253, 29.00 ,0.69751
6062,253, 29.00 ,0.45979
6063,253, 28.00 ,0.55754
6064,253, 27.30 ,0.37939
6065,253, 26.70 ,0.16277
6066,253, 26.00 ,0.04807
6067,253, 25.30 ,0
6068,253, 24.70 ,0
6069,253, 24.00 ,0
6070,253, 23.70 ,0
6071,253, 23.30 ,0
6072,253, 23.00 ,0
6073,254, 23.00 ,0
6074,254, 23.00 ,0
6075,254, 23.10 ,0
6076,254, 23.10 ,0
6077,254, 23.00 ,0
6078,254, 22.80 ,0
6079,254, 23.60 ,0.04551
6080,254, 24.50 ,0.17643
6081,254, 25.30 ,0.43527
6082,254, 26.10 ,0.59331
6083,254, 27.00 ,0.61152
6084,254, 27.80 ,0.73587
6085,254, 27.80 ,0.76273
6086,254, 27.80 ,0.59812
6087,254, 27.80 ,0.39335
6088,254, 26.80 ,0.37841
6089,254, 25.80 ,0.17764
6090,254, 24.80 ,0.04312
6091,254, 24.50 ,0
6092,254, 24.10 ,0
6093,254, 23.80 ,0
6094,254, 23.80 ,0
6095,254, 23.80 ,0
6096,254, 23.80 ,0
6097,255, 23.60 ,0
6098,255, 23.50 ,0
6099,255, 23.30 ,0
6100,255, 23.10 ,0
6101,255, 23.00 ,0
6102,255, 22.80 ,0
6103,255, 23.60 ,0.07373
6104,255, 24.50 ,0.19846
6105,255, 25.30 ,0.34934
6106,255, 26.10 ,0.3676
6107,255, 27.00 ,0.67164
6108,255, 27.80 ,0.58274
6109,255, 27.80 ,0.60269
6110,255, 27.80 ,0.59499
6111,255, 27.80 ,0.57562
6112,255, 26.80 ,0.39287
6113,255, 25.80 ,0.21163
6114,255, 24.80 ,0.04271
6115,255, 24.50 ,0
6116,255, 24.10 ,0
6117,255, 23.80 ,0
6118,255, 23.80 ,0
6119,255, 23.80 ,0
6120,255, 23.80 ,0
6121,256, 23.10 ,0
6122,256, 22.50 ,0
6123,256, 21.80 ,0
6124,256, 21.80 ,0
6125,256, 21.80 ,0
6126,256, 21.80 ,0
6127,256, 22.80 ,0.06571
6128,256, 23.80 ,0.18388
6129,256, 24.80 ,0.24412
6130,256, 26.10 ,0.5176
6131,256, 27.50 ,0.69783
6132,256, 28.80 ,0.74232
6133,256, 28.10 ,0.77641
6134,256, 27.50 ,0.76672
6135,256, 26.80 ,0.47218
6136,256, 26.10 ,0.39095
6137,256, 25.50 ,0.18029
6138,256, 24.80 ,0.03968
6139,256, 24.80 ,0
6140,256, 24.80 ,0
6141,256, 24.80 ,0
6142,256, 24.30 ,0
6143,256, 23.80 ,0
6144,256, 23.30 ,0
6145,257, 23.60 ,0
6146,257, 23.90 ,0
6147,257, 24.10 ,0
6148,257, 24.40 ,0
6149,257, 24.30 ,0
6150,257, 24.30 ,0
6151,257, 25.00 ,0.04344
6152,257, 25.80 ,0.10571
6153,257, 26.50 ,0.20664
6154,257, 26.60 ,0.30314
6155,257, 26.80 ,0.52371
6156,257, 26.90 ,0.52119
6157,257, 26.80 ,0.52177
6158,257, 26.80 ,0.62363
6159,257, 26.70 ,0.39613
6160,257, 26.20 ,0.26339
6161,257, 25.80 ,0.14257
6162,257, 25.30 ,0.03653
6163,257, 25.20 ,0
6164,257, 25.10 ,0
6165,257, 25.00 ,0
6166,257, 24.80 ,0
6167,257, 24.50 ,0
6168,257, 24.30 ,0
6169,258, 24.00 ,0
6170,258, 24.00 ,0
6171,258, 24.00 ,0
6172,258, 23.70 ,0
6173,258, 23.30 ,0
6174,258, 23.00 ,0
6175,258, 23.30 ,0.05087
6176,258, 23.70 ,0.15751
6177,258, 24.00 ,0.30618
6178,258, 24.30 ,0.32328
6179,258, 24.70 ,0.513
6180,258, 25.00 ,0.59442
6181,258, 25.30 ,0.44097
6182,258, 25.70 ,0.61213
6183,258, 26.00 ,0.45015
6184,258, 25.30 ,0.26125
6185,258, 24.70 ,0.16766
6186,258, 24.00 ,0.03914
6187,258, 24.00 ,0
6188,258, 24.00 ,0
6189,258, 24.00 ,0
6190,258, 24.00 ,0
6191,258, 24.00 ,0
6192,258, 24.00 ,0
6193,259, 23.90 ,0
6194,259, 23.80 ,0
6195,259, 23.60 ,0
6196,259, 23.50 ,0
6197,259, 23.10 ,0
6198,259, 22.80 ,0
6199,259, 23.80 ,0.03773
6200,259, 24.80 ,0.08403
6201,259, 25.80 ,0.16401
6202,259, 26.50 ,0.4279
6203,259, 27.10 ,0.6178
6204,259, 27.80 ,0.47988
6205,259, 27.50 ,0.3358
6206,259, 27.10 ,0.58878
6207,259, 26.80 ,0.47115
6208,259, 26.10 ,0.35325
6209,259, 25.50 ,0.2202
6210,259, 24.80 ,0.0358
6211,259, 24.80 ,0
6212,259, 24.80 ,0
6213,259, 24.80 ,0
6214,259, 24.60 ,0
6215,259, 24.30 ,0
6216,259, 24.10 ,0
6217,260, 23.80 ,0
6218,260, 23.80 ,0
6219,260, 23.80 ,0
6220,260, 23.80 ,0
6221,260, 23.80 ,0
6222,260, 23.80 ,0
6223,260, 24.50 ,0.05003
6224,260, 25.10 ,0.13895
6225,260, 25.80 ,0.18028
6226,260, 26.10 ,0.44045
6227,260, 26.50 ,0.31999
6228,260, 26.80 ,0.44497
6229,260, 26.80 ,0.53898
6230,260, 26.80 ,0.64261
6231,260, 26.80 ,0.29177
6232,260, 26.10 ,0.30538
6233,260, 25.50 ,0.21771
6234,260, 24.80 ,0.04542
6235,260, 24.80 ,0
6236,260, 24.80 ,0
6237,260, 24.80 ,0
6238,260, 24.50 ,0
6239,260, 24.10 ,0
6240,260, 23.80 ,0
6241,261, 23.60 ,0
6242,261, 23.40 ,0
6243,261, 23.20 ,0
6244,261, 23.00 ,0
6245,261, 22.70 ,0
6246,261, 22.50 ,0
6247,261, 23.70 ,0.06948
6248,261, 24.80 ,0.21902
6249,261, 26.00 ,0.43873
6250,261, 27.00 ,0.57604
6251,261, 28.00 ,0.71545
6252,261, 29.00 ,0.63141
6253,261, 29.00 ,0.65542
6254,261, 29.00 ,0.58284
6255,261, 29.00 ,0.608
6256,261, 29.00 ,0.2619
6257,261, 27.00 ,0.1893
6258,261, 26.00 ,0.03555
6259,261, 25.80 ,0
6260,261, 25.60 ,0
6261,261, 25.40 ,0
6262,261, 25.20 ,0
6263,261, 24.90 ,0
6264,261, 24.70 ,0
6265,262, 24.40 ,0
6266,262, 24.20 ,0
6267,262, 24.10 ,0
6268,262, 24.00 ,0
6269,262, 23.90 ,0
6270,262, 23.80 ,0
6271,262, 24.50 ,0.05167
6272,262, 25.10 ,0.13837
6273,262, 25.80 ,0.22993
6274,262, 26.50 ,0.43717
6275,262, 27.10 ,0.52351
6276,262, 27.80 ,0.40032
6277,262, 27.80 ,0.63945
6278,262, 27.80 ,0.70236
6279,262, 27.80 ,0.58635
6280,262, 27.30 ,0.35785
6281,262, 26.80 ,0.17381
6282,262, 26.30 ,0.0362
6283,262, 25.80 ,0
6284,262, 25.30 ,0
6285,262, 24.80 ,0
6286,262, 24.60 ,0
6287,262, 24.40 ,0
6288,262, 24.20 ,0
6289,263, 24.00 ,0
6290,263, 23.90 ,0
6291,263, 23.70 ,0
6292,263, 23.50 ,0
6293,263, 23.30 ,0
6294,263, 23.00 ,0
